stop_id,stop_name,stop_lat,stop_lon
29601,Avasarala Factory Kanakapura Road,12.78211,77.49263
35652,Avasarala Factory Kanakapura Road,12.78204,77.49265
29602,Avathi,13.29633,77.72548
35651,Avathi,13.29627,77.7256
37671,Avathi,13.29642,77.72582
37672,Avathi,13.29638,77.72579
29603,Averahalli,13.03508,77.41617
35650,Averahalli,13.03503,77.41612
29606,Averahalli Cross,13.04392,77.41493
31855,Averahalli Cross,13.03343,77.42184
31856,Averahalli Cross,13.04391,77.4149
35649,Averahalli Cross,13.03337,77.42186
23235,Avinash Petrol Bunk,12.99045,77.58862
23236,Ayurvedic Hospital Bodhanahosahalli,12.96969,77.8004
23569,Ayurvedic Hospital Bodhanahosahalli,12.96962,77.80022
23238,Ayyappa Nagara  Sadaramangala,13.00426,77.70997
35070,Ayyappa Nagara Muneshwara Temple Sadaramangala,13.00445,77.71243
35307,Ayyappa Nagara Muneshwara Temple Sadaramangala,13.00451,77.7124
24258,Ayyappa Nagara Sadaramangala,13.00431,77.71002
23240,Ayyappa School Kereguddadahalli,13.07468,77.517
21688,Ayyappa Temple Jalahalli Cross,13.04623,77.52243
21689,Ayyappa Temple Jalahalli Cross,13.0461,77.52231
21690,Ayyappa Temple Yeshawanthapura,13.02164,77.56317
21691,Ayyappa Temple Yeshawanthapura,13.02162,77.56312
35646,Ayyappaswamy Temple Madivala,12.92478,77.61791
29612,Aziz Palya,13.02711,77.36691
35645,Aziz Palya,13.02706,77.36695
23246,B Channasandra,13.01,77.6576
23247,B Channasandra,13.01006,77.6575
23248,B Channasandra,13.0102,77.6576
20614,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01128,77.66242
21459,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01354,77.66209
21692,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01329,77.66193
21694,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01311,77.66257
21695,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01318,77.66272
22651,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01124,77.66226
37623,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01229,77.66199
29613,B Hosur Circle,12.7425,77.44816
35644,B Hosur Circle,12.74247,77.4482
29614,B Hosur Water Tank,12.74258,77.45109
39628,B K Nagara Cross,12.99063,77.40285
39629,B K Nagara Cross,12.99067,77.4029
29615,B Marenahalli,13.16635,77.73759
35642,B Marenahalli,13.16626,77.73752
37948,B Marenahalli,13.17023,77.73952
39206,B Marenahalli,13.17016,77.73924
29616,B Nagasandra,12.94436,77.65279
35641,B Nagasandra,12.94429,77.65284
21696,B Narayanapura,13.00042,77.68444
21697,B Narayanapura,13.0002,77.68443
20615,B Narayanapura Ring Road,12.99583,77.68417
20616,B Narayanapura Ring Road,12.99589,77.68387
29617,B Palya Razakapalya,13.1444,77.65941
35640,B Palya Razakapalya,13.14436,77.6594
31927,BCC Layout,12.95128,77.52978
29805,BCC Layout Cross,12.95473,77.53486
29807,BCMC Layout Raghuvanahalli,12.87838,77.54934
31928,BCMC Layout Raghuvanahalli,12.87833,77.54947
23373,BDA Complex Banashankari 2nd Stage,12.9247,77.56428
24341,BDA Complex Banashankari 2nd Stage,12.92448,77.56464
29809,BDA Complex Cross Nagarabhavi,12.97211,77.51293
31929,BDA Complex Cross Nagarabhavi,12.97199,77.51278
29811,BDA Complex HBR Layout,13.02589,77.62809
31930,BDA Complex HBR Layout,13.02577,77.62812
23716,BDA Complex HSR Layout,12.91294,77.63807
23925,BDA Complex HSR Layout,12.91293,77.63814
21730,BDA Complex Koramangala,12.93074,77.62237
21731,BDA Complex Koramangala,12.93076,77.62212
29813,BDA Complex Nagarabhavi,12.97983,77.51054
35397,BDA Complex Nagarabhavi,12.97958,77.51064
35404,BDA Complex Nagarabhavi,12.97938,77.51073
29814,BDA Flats Kommaghatta,12.91473,77.46208
31932,BDA Park Bande Maramma Temple,12.96948,77.5148
29820,BDS Nagara,13.0657,77.64308
31934,BDS Nagara,13.06583,77.64305
20636,BEL Circle,13.04639,77.55583
20637,BEL Circle,13.0452,77.55669
21463,BEL Circle,13.04376,77.55806
21464,BEL Circle,13.04402,77.55489
21734,BEL Circle,13.04588,77.55654
29841,BEL Circle,13.04339,77.55713
21735,BEL Factory,13.04887,77.55861
21736,BEL Hospital,13.05016,77.55749
21737,BEL Hospital,13.05019,77.55747
29843,BEL Layout Dasanapura,13.08929,77.42317
31946,BEL Layout Dasanapura,13.08927,77.4232
31947,BEL Market,13.0518,77.55189
35683,BEL Market 1,13.05192,77.5519
29870,BEML Complex,12.91968,77.52026
31960,BEML Complex,12.91963,77.52023
36497,BEML Factory,12.97146,77.65908
21743,BEML Gate,12.97146,77.65859
24153,BEML Gate,12.9713,77.6588
35925,BEML Layout 5th Stage,12.90692,77.52105
29871,BEML Layout 5th stage,12.90685,77.52137
20640,BEML Layout Gate,12.96083,77.71641
20641,BEML Layout Gate,12.96054,77.7165
38830,BEML Layout Mylasandra 7th Stage,12.91274,77.50063
38831,BEML Layout Mylasandra 7th Stage,12.91265,77.50051
38000,BGS College Chikkaballapura,13.39551,77.72662
38001,BGS College Chikkaballapura,13.39584,77.72679
29953,BGS College Gate Devagere,12.84759,77.46868
32007,BGS College Gate Devagere,12.84762,77.46871
29956,BGS Health City,12.90313,77.49819
21753,BGS Health City Gate Abhiman Studio,12.90712,77.49911
21754,BGS Health City Gate Abhiman Studio,12.90706,77.49915
32009,BGS International Residential School,12.84663,77.46205
20658,BGS PU College Thotagere,13.14428,77.45146
29959,BGS PU College Thotagere,13.14425,77.45143
29961,BGS School Banandur,12.77941,77.39728
32010,BGS School Banandur,12.77952,77.39727
20661,BHEL,12.94874,77.53559
20662,BHEL,12.84492,77.66026
20663,BHEL,12.8452,77.66026
20664,BHEL,12.94872,77.53583
23997,BHEL,12.84506,77.65993
32036,BHEL Concord Layout,12.90822,77.50942
32037,BHEL Layout,12.91624,77.50835
30018,BHEL Layout Cross,12.91577,77.51103
32038,BHEL Layout Cross,12.91617,77.51305
32039,BHEL Layout Cross,12.91583,77.51098
32040,BHEL Layout Maramma Temple,12.92192,77.5088
30022,BHEL Layout Water Tank,12.91895,77.50906
32041,BHEL Layout Water Tank,12.91904,77.50901
38881,BHOGA NANDISWARA TEMPLE,13.38634,77.69787
32073,BIES Kuduregere,13.06247,77.46964
30131,BK Circle,12.87067,77.58316
32100,BK Circle,12.87062,77.58325
35060,BK Circle,12.87056,77.58309
30136,BME-1 NICE Road,12.91943,77.53179
32101,BME-1 NICE Road,12.91947,77.53196
30138,BME-2 NICE Road,12.89331,77.51354
32102,BME-2 NICE Road,12.89344,77.51345
30141,BMSIT College Campous Yelahanka,13.1337,77.56811
30147,BMTC Training Centre,13.01991,77.44837
32105,BMTC Training Centre,13.01994,77.44841
30148,BN Bachegowda Badavane,12.9627,77.84542
30150,BN Bachegowda Badavane Colony,12.96279,77.84504
32106,BN Bachegowda Badavane Colony,12.96278,77.84512
38508,BOB Colony,12.89299,77.5864
30189,BP Indian School Nelamangala,13.0877,77.37529
32126,BP Indian School Nelamangala,13.08764,77.37555
20680,BPL,12.98525,77.74828
20681,BPL,12.98531,77.74768
35109,BPL,12.88702,77.59697
35232,BPL,12.88691,77.59676
37197,BPL,12.98545,77.74784
21785,BRV Talkies Cubbon Road,12.97911,77.60273
30209,BRV Talkies Cubbon Road,12.97941,77.60223
30211,BSF Yelahanka,13.12915,77.60494
32135,BSF Yelahanka,13.12912,77.60492
21786,BTL College,12.81185,77.69485
21787,BTL College,12.8117,77.69472
39774,BTM 4th Stage Circle,12.8868,77.61507
39775,BTM 4th Stage Circle,12.88669,77.61506
20571,BTM Layout 16th Main,12.91644,77.60928
20572,BTM Layout 16th Main,12.91669,77.60912
31345,BTM Layout 16th Main Road,12.91627,77.61014
39479,BTM Layout 4 Phase (ELC RTO Office),12.88683,77.61115
39766,BTM Layout 4 Phase (ELC RTO Office),12.88678,77.6104
39767,BTM Layout 4 Phase (ELC RTO Office),12.88672,77.61055
39701,BTM Layout 4th Stage Stadium,12.88337,77.61516
20688,BTM Layout Water Tank,12.91654,77.60711
20689,BTM Layout Water Tank,12.91673,77.60713
23327,BTR Garden,12.89033,77.64645
23329,BTR Garden,12.89028,77.64662
23989,BTS Layout Basaveshwaranagara,12.97707,77.48056
24291,BTS Layout Basaveshwaranagara,12.97704,77.4804
20646,BUC ADM Block,12.95005,77.50086
35428,BUC ADM Block,12.95007,77.50069
20650,BUC Ladies Hostel,12.94184,77.50601
20651,BUC Ladies Hostel,12.94195,77.50599
20652,BUC Library,12.94439,77.50435
24363,BUC Library,12.9443,77.50421
20655,BUC Quarters,12.95203,77.49917
20690,BWSSB Quarters Nayandahalli,12.94013,77.52412
20691,BWSSB Quarters Nayandahalli,12.93987,77.5236
39366,BWSSB Quaters Harohalli,12.66841,77.45685
39367,BWSSB Quaters Harohalli,12.66836,77.457
30241,BWSSB Tavarekere,12.96999,77.39935
32150,BWSSB Tavarekere,12.97007,77.39937
29619,Babasahebarapalya,12.90132,77.46264
20617,Babusabpalya,13.0226,77.64702
20618,Babusabpalya,13.02274,77.64721
37934,Babusabpalya 302,13.02285,77.64747
29620,Bachahalli Gate,13.21219,77.6732
35638,Bachahalli Gate,13.21205,77.67332
38757,Bachahalli Government School,13.25289,77.59419
29622,Bachenahatti,12.95486,77.30405
35636,Bachenahatti,12.95479,77.30404
29623,Badekatte,12.8181,77.48975
35635,Badekatte,12.81806,77.48975
39699,Badesab Doddi RV PU College,12.70789,77.45403
23263,Badrapura,12.87177,77.42746
20619,Bagalagunte,13.05665,77.50735
20620,Bagalagunte,13.05657,77.50728
21698,Bagalur,13.13456,77.66816
21699,Bagalur,13.13452,77.66809
23267,Bagalur,13.13461,77.66801
29624,Bagalur Colony,13.14146,77.67118
35634,Bagalur Colony,13.14146,77.6713
29626,Bagalur Cross,13.12198,77.61061
31858,Bagalur Cross,13.12182,77.61128
35633,Bagalur Cross,13.12211,77.61116
38375,Bagalur Cross,13.12174,77.61129
21700,Bagalur Santhe,13.13333,77.66684
31859,Bagalur Santhe,13.13351,77.66675
38653,Bagluru Old police Station,13.12977,77.6667
38654,Bagluru Old police Station,13.12952,77.66661
21701,Bagmane Tech Park,12.98076,77.65642
21702,Bagmane Tech Park,12.98065,77.65654
23272,Baguru,12.89645,77.84275
23403,Baguru,12.89677,77.84224
23273,Baguru Colony,12.89515,77.84536
23404,Baguru Colony,12.89528,77.84535
39441,Bakery 1st Main Road,12.99435,77.57801
39442,Bakery 1st Main Road,12.99436,77.57794
29631,Baladimmanahalli,13.18959,77.74336
35631,Baladimmanahalli,13.1898,77.74341
35629,Balageranahalli Cross,12.78744,77.73468
29634,Balagere,12.9396,77.72902
35628,Balagere,12.93963,77.72901
29635,Balaji Apartment HSR Layout,12.90497,77.64899
35627,Balaji Apartment HSR Layout,12.90496,77.64895
38389,Balaji Badavane Sulikere,12.93564,77.44327
38390,Balaji Badavane Sulikere,12.93568,77.44324
29636,Balaji Layout,12.96007,77.4893
35626,Balaji Layout,12.96005,77.48925
35625,Balaji Layout 100ft Road,12.87772,77.53984
29638,Balaji Theatre Magadi,12.96057,77.23686
35624,Balaji Theatre Magadi,12.96052,77.23689
23283,Balavikas International School,12.96696,77.51453
23284,Balavikas School Gidadakonenahalli,12.97008,77.4914
29639,Balekatte,12.9279,77.21035
35623,Balekatte,12.92788,77.2103
23289,Balenahalli,12.89571,77.19355
23290,Balenahalli,12.89568,77.19349
29641,Balepura,13.1992,77.77895
35621,Balepura,13.19918,77.77898
21703,Balepura Gate,13.19791,77.77734
29643,Balepura Gate,13.19786,77.77725
31860,Balepura Gate,13.19764,77.77686
29644,Baleveeranahalli,13.0186,77.39394
35620,Baleveeranahalli,13.01854,77.39391
35619,Balluru,12.75424,77.78728
29646,Balluru Cross,12.74978,77.77932
35618,Balluru Cross,12.74971,77.77934
29648,Baluvanahalli Cross,13.2624,77.8082
39386,Baluvanahalli Cross,13.26239,77.80826
21704,Bamboo Bazaar,12.99191,77.60342
21706,Bamboo Bazaar,12.99204,77.60397
29656,Banandur Circle,12.77536,77.39841
31861,Banandur Circle,12.77538,77.39844
29654,Bananduru,12.77677,77.3979
35609,Bananduru,12.77677,77.39795
29657,Banarahalli,12.95716,77.86284
22673,Banasawadi,13.01452,77.65234
36255,Banasawadi,13.01441,77.65102
37807,Banasawadi 100 Feet Road,13.01513,77.64963
37808,Banasawadi 100 Feet Road,13.01508,77.64969
21711,Banashankari,12.91631,77.57373
21709,Banashankari 1st Stage Muneshwara Block KEB,12.94211,77.55079
21710,Banashankari 1st Stage Muneshwara Block KEB,12.94213,77.55061
31865,Banashankari 3rd Stage 3rd Phase,12.92763,77.5514
31866,Banashankari 3rd Stage 3rd Phase,12.92761,77.55125
29670,Banashankari 5th Stage,12.9022,77.52809
39828,Banashankari 6th Phase 5th Block,12.87945,77.5075
39829,Banashankari 6th Phase 5th Block,12.8793,77.50748
20621,Banashankari Bus Station,12.91765,77.57403
20623,Banashankari Bus Station,12.91779,77.57272
20624,Banashankari Bus Station,12.91736,77.5727
21712,Banashankari Hunasemara,12.92097,77.57407
21713,Banashankari Hunasemara,12.92084,77.57414
22062,Banashankari Hunasemara,12.91966,77.57413
29673,Banashankari Post Office,12.92629,77.56991
31869,Banashankari Post Office,12.92623,77.56995
31862,Banaswadi Fire Station,13.01131,77.64604
29675,Banawadi,13.11759,77.25546
31870,Banawadi,13.11756,77.25544
20625,Bandaiahanapalya,13.18654,77.44337
29676,Bandaiahanapalya,13.18652,77.44332
29678,Bandapura,12.76981,77.72655
31871,Bandapura,12.76982,77.72653
21714,Bandapura Gate,13.04174,77.74453
21715,Bandapura Gate,13.04228,77.74459
29680,Bande Bommasandra,13.07664,77.68072
31872,Bande Bommasandra,13.07672,77.6809
29682,Bande Bommasandra Cross,13.08119,77.6824
31873,Bande Bommasandra Cross,13.08123,77.68241
29684,Bande Inorpalya,12.9366,77.36241
31874,Bande Inorpalya,12.93666,77.36236
29686,Bande Kodigehalli,13.17216,77.69082
38638,Bande Kodigehalli palya,13.1735,77.7063
38639,Bande Kodigehalli palya,13.17346,77.7061
29690,Bande Kodigehallipalya Cross,13.17283,77.69107
31876,Bande Kodigehallipalya Cross,13.17275,77.691
29691,Bande Maramma Bus Station,12.96697,77.51613
31877,Bande Mutt Badavane Radiant Enclave,12.91277,77.47358
29696,Bande Mutt Gate Kengeri,12.91911,77.47745
31878,Bande Mutt Gate Kengeri,12.91899,77.47749
37784,Bande Mutt Kunchugal,13.10656,77.25913
29685,Bande kodigehalli,13.17202,77.69075
29699,Bandi Reddy Circle,12.99141,77.56389
31879,Bandi Reddy Circle,12.99141,77.56384
29703,Bangarappa Nagara,12.92477,77.52634
29705,Banglow Sulikere,12.93298,77.45186
31881,Banglow Sulikere,12.93304,77.45183
29707,Banjara Layout,13.03837,77.66527
31882,Banjara Layout,13.03833,77.66531
29709,Banjarapalya,12.8304,77.48572
31883,Banjarapalya,12.83036,77.48568
29711,Bank Amruthahalli,13.066,77.59824
31884,Bank Amruthahalli,13.06604,77.59824
29713,Bank Circle Bashettyhalli,13.258,77.55271
31885,Bank Circle Bashettyhalli,13.25811,77.55281
21716,Bank Colony,12.93864,77.55305
21717,Bank Colony,12.93861,77.55326
29716,Bannerughatta Circle,12.81382,77.58103
35140,Bannerughatta Circle,12.81386,77.58123
35145,Bannerughatta Circle,12.8135,77.58127
39211,Bannerughatta Circle,12.81365,77.58088
22757,Bannerughatta National Park,12.80092,77.57748
23785,Bannerughatta National Park,12.80079,77.57787
29718,Bannigiri,12.75686,77.43642
31887,Bannigiri,12.75687,77.43645
29720,Bannigiri Cross,12.74727,77.43325
31888,Bannigiri Cross,12.74724,77.43327
29722,Bannikuppe,12.84702,77.38389
31889,Bannikuppe,12.847,77.38386
31890,Bannimangala,13.26019,77.58847
29726,Bapuji Layout Saraswathi Nagara,12.97203,77.52938
20626,Bapujinagara,12.95321,77.54182
29728,Baradi,13.17629,77.36669
29730,Baraguru,12.95115,77.88386
31893,Baraguru,12.95122,77.88394
29733,Basammanahalli,12.87519,77.35305
29735,Basammanahalli Cross,12.87518,77.3544
31895,Basammanahalli Cross,12.87516,77.35436
21718,Basappa Circle,12.95624,77.57721
29736,Basappa Circle,12.95601,77.57728
35139,Basappa Circle,12.95636,77.57717
29738,Basappa Layout Mattahalli,13.10653,77.45371
31896,Basappa Layout Mattahalli,13.10656,77.45369
29740,Basappanapalya,12.83133,77.50046
31897,Basappanapalya,12.83134,77.50052
29742,Basappanapalya Cross,12.84253,77.50237
31898,Basappanapalya Cross,12.84255,77.50238
29744,Basapura Electronic City,12.86416,77.65023
31899,Basapura Electronic City,12.86409,77.65033
29745,Basava Gangotri Samsthe,12.88359,77.45044
21719,Basavanagara,12.96664,77.68279
21720,Basavanagara,12.96682,77.68276
20627,Basavanagara Kengeri,12.90096,77.46736
20628,Basavanagara Kengeri,12.90106,77.46733
21721,Basavanagudi Police Station,12.94168,77.57396
21722,Basavanagudi Police Station,12.9416,77.57376
29748,Basavanahalli,13.11036,77.38819
31900,Basavanahalli,13.1104,77.38823
29751,Basavanahalli Cross,13.10215,77.38867
31901,Basavanahalli Cross,13.10231,77.38869
31902,Basavanahalli Cross,13.10223,77.38875
29753,Basavanapalya,12.93215,77.40007
31903,Basavanapalya,12.93214,77.40003
29760,Basavanapura,12.84986,77.38333
31904,Basavanapura,13.22559,77.57657
31906,Basavanapura,12.84977,77.3835
31909,Basavanapura,13.22562,77.57649
39012,Basavanapura,12.84561,77.59433
39013,Basavanapura,12.84558,77.59433
29762,Basavanapura Church,12.84678,77.5932
31910,Basavanapura Church,12.84671,77.59313
22752,Basavanapura Gate,12.84634,77.58822
22760,Basavanapura Gate,12.84634,77.58818
29763,Basavanna Devasthana CK Palya,12.84391,77.60611
35339,Basavanna Devasthana CK Palya,12.84393,77.60596
29766,Basavanna Temple Hoovinayakanahalli,13.16788,77.6886
31911,Basavanna Temple Hoovinayakanahalli,13.1679,77.6885
29768,Basavapatna,12.97027,77.17677
31912,Basavapatna,12.9702,77.17665
29770,Basavenahalli,13.0385,77.31474
31913,Basavenahalli,13.03853,77.3148
29773,Basavenahalli Colony,13.03602,77.31422
31914,Basavenahalli Colony,13.03604,77.31436
31915,Basavenahalli Colony,13.03605,77.31429
20629,Basaveshwara College,12.99436,77.55276
24194,Basaveshwara College,12.99439,77.5528
29775,Basaveshwaranagara 1st Phase,12.90643,77.46285
29776,Basaveshwaranagara 2nd Phase,12.90829,77.461
29780,Basaveshwaranagara Banandur,12.75942,77.40367
31917,Basaveshwaranagara Banandur,12.75944,77.40372
24059,Basaveshwaranagara New Bus Stand,12.98832,77.5336
29783,Bashettalli,13.26176,77.5527
31918,Bashettalli,13.26164,77.5526
29786,Bashyam Circle,13.00564,77.57862
31919,Bashyam Circle,13.00473,77.57848
39296,Bashyam Circle,13.00659,77.57886
39297,Bashyam Circle,13.00656,77.57892
20631,Bashyam Circle Rajajinagara,12.98391,77.55412
20632,Bashyam Circle Rajajinagara,12.98441,77.5544
29788,Bashyam Circle Rajajinagara,12.98458,77.55414
31921,Bashyam Circle Rajajinagara,12.98441,77.55398
20633,Bashyam Circle Sadashivanagara,13.00628,77.57915
29789,Bashyam Circle Sadashivanagara,13.0062,77.57905
37682,Bata Show Room banashankari,12.92348,77.57008
37683,Bata Show Room banashankari,12.92351,77.57006
29793,Bayalahalli Gate(Bande kodigehalli),13.16998,77.69009
31922,Bayalahalli Gate(Bande kodigehalli),13.17001,77.68996
29795,Bayalu Bandikhane,13.2956,77.73597
31923,Bayalu Bandikhane,13.29566,77.73589
21723,Bayyanapalya,12.87558,77.54374
21724,Bayyanapalya,12.87554,77.54355
29797,Bayyandahalli,13.00718,77.44249
31924,Bayyandahalli,13.00715,77.44244
29799,Bayyandahalli Colony,13.00342,77.44235
31925,Bayyandahalli Colony,13.00343,77.44231
29801,Bayyappanahalli,13.07156,77.72081
31926,Bayyappanahalli,13.07163,77.72083
21725,Bayyappanahalli Cross,12.98525,77.64246
21726,Bayyappanahalli Cross,12.98559,77.64255
21727,Bayyappanahalli Gate,12.99157,77.64327
21728,Bayyappanahalli Gate,12.9916,77.6433
20634,Bayyappanahalli Metro Station,12.99001,77.65454
20635,Bayyappanahalli Metro Station,12.98967,77.65404
36295,Bayyappanahalli Metro Station  Back Gate,12.99166,77.65212
29822,Beedi Karmikara Colony,12.91906,77.471
31935,Beedi Karmikara Colony,12.92003,77.47146
29824,Beedi Karmikara Colony Gate,12.92236,77.47481
31936,Beedi Karmikara Colony Gate,12.92231,77.47482
29826,Beerahalli,13.15748,77.91533
31937,Beerahalli,13.15743,77.91538
31938,Beerasandra Chapradakallu,13.28046,77.62049
31939,Beerasandra Chapradakallu,13.28005,77.62042
36375,Beerawara,13.0634,77.2746
36376,Beerawara,13.06362,77.27445
29832,Beereshwara Nagara,12.88205,77.56545
31941,Beereshwara Nagara,12.88206,77.56537
24080,Begihalli,12.79796,77.60381
24230,Begihalli,12.79788,77.60381
29836,Beguru,13.18348,77.67967
31942,Beguru,13.13887,77.84328
31944,Beguru,13.18356,77.67974
35222,Beguru,12.87364,77.62515
36307,Beguru,12.87361,77.62535
37610,Beguru,13.18351,77.67959
24160,Beguru Lake,12.87783,77.62549
24166,Beguru Lake,12.87795,77.62532
24140,Beguru Nice Road Junction,12.8545,77.6095
24339,Beguru Nice Road Junction,12.8545,77.60942
29838,Bejjarahalli Katte,12.79914,77.29157
38497,Bejjarakatte,12.79897,77.29167
29840,Bekary Chunchaghatta,12.88648,77.57068
31945,Bekary Chunchaghatta,12.88652,77.57071
29847,Belagumba,12.99482,77.24641
31948,Belagumba,12.9949,77.24643
37980,Belenus Hospital Near Carmelram Gate,12.90247,77.70891
37981,Belenus Hospital Near Carmelram Gate,12.90255,77.709
29851,Bellahalli,13.09915,77.64212
