route_id,route_short_name,route_long_name,route_type
300-D,300-D,Shivajinagara Bus Station ⇔ Chowdeshwari Temple B Channasandra,3
300-DA,300-DA,Shivajinagara Bus Station ⇔ Chowdeshwari Temple B Channasandra,3
94 SBS-VSD-CJP,94,Shivajinagara Bus Station ⇔ Chowdeshwarinagara JP Park,3
293 SBS-CHLS,293 SBS-CHLS,Shivajinagara Bus Station ⇔ Christal House Learning School,3
314-A,314-A,Shivajinagara Bus Station ⇔ DRDO 2nd Stage,3
287-K,287-K,Shivajinagara Bus Station ⇔ Dasarahalli Hebbala,3
139 SBS-KFC-D6G,139,Shivajinagara Bus Station ⇔ Depot-06 Gate,3
SBS-D6G,SBS-D6G,Shivajinagara Bus Station ⇔ Depot-06 Gate,3
228-E SBS-MGS-D12G,228-E,Shivajinagara Bus Station ⇔ Depot-12 Gate,3
SBS-RTN-D14G,SBS-RTN-D14G,Shivajinagara Bus Station ⇔ Depot-14 Gate,3
368 SBS-D27G,368 SBS-D27G,Shivajinagara Bus Station ⇔ Depot-27 Gate,3
368 SBS-D34G,368 SBS-D34G,Shivajinagara Bus Station ⇔ Depot-34 Gate,3
G-3A SBS-D38G,G-3A,Shivajinagara Bus Station ⇔ Depot-38 Gate,3
SBS-13K SBS-D41G,SBS-13K,Shivajinagara Bus Station ⇔ Depot-41 Gate,3
SBS-1K SBS-D41G,SBS-1K,Shivajinagara Bus Station ⇔ Depot-41 Gate,3
267-A SBS-D45G,267-A,Shivajinagara Bus Station ⇔ Depot-45 Gate,3
272-E SBS-D45,272-E,Shivajinagara Bus Station ⇔ Depot-45 Gate,3
276-A SBS-MTK-VRP-D45,276-A,Shivajinagara Bus Station ⇔ Depot-45 Gate,3
276-A SBS-VRP-D45,276-A,Shivajinagara Bus Station ⇔ Depot-45 Gate,3
276-E SBS-D45G,276-E,Shivajinagara Bus Station ⇔ Depot-45 Gate,3
288-H SBS-TDL-D45,288-H,Shivajinagara Bus Station ⇔ Depot-45 Gate,3
311-K SBS-D51G,311-K,Shivajinagara Bus Station ⇔ Depot-51 Sadaramangala Arrival,3
306-Q,306-Q,Shivajinagara Bus Station ⇔ Devanagondi,3
293-SD,293-SD,Shivajinagara Bus Station ⇔ Devanahalli Old Bus Stand,3
298 SBS-DVH,298 SBS-DVH,Shivajinagara Bus Station ⇔ Devanahalli Old Bus Stand,3
298-MS,298-MS,Shivajinagara Bus Station ⇔ Devanahalli Old Bus Stand,3
223-A,223-A,Shivajinagara Bus Station ⇔ Dodda Basti,3
276-AB,276-AB,Shivajinagara Bus Station ⇔ Dodda Bettahalli,3
295-C,295-C,Shivajinagara Bus Station ⇔ Dodda Gubbi,3
295-G,295-G,Shivajinagara Bus Station ⇔ Dodda Gubbi,3
330-G,330-G,Shivajinagara Bus Station ⇔ Dodda Nekkundi,3
330-G SBS-MRHB-DDNK,330-G,Shivajinagara Bus Station ⇔ Dodda Nekkundi,3
285 SBS-MKC-DDP,285,Shivajinagara Bus Station ⇔ Doddaballapura Bus Stand,3
293-SD SBS-DDBP,293-SD,Shivajinagara Bus Station ⇔ Doddaballapura Bus Stand,3
132,132,Shivajinagara Bus Station ⇔ Dr BR Ambedkar Bus Terminal (Domlur),3
136,136,Shivajinagara Bus Station ⇔ Dr BR Ambedkar Bus Terminal (Domlur),3
G-3A,G-3A,Shivajinagara Bus Station ⇔ Electronic City Wipro Main Gate,3
227-VB SBS-GDGD,227-VB,Shivajinagara Bus Station ⇔ Gadigaiahana Doddy,3
79-J,79-J,Shivajinagara Bus Station ⇔ Geleyara Balaga Extension Rajajinagara,3
SBS-GNP,SBS-GNP,Shivajinagara Bus Station ⇔ Govindapura,3
253-S SBS-GFTI,253-S,Shivajinagara Bus Station ⇔ Govt Film and Television Institute,3
SBS-HRBR1,SBS-HRBR1,Shivajinagara Bus Station ⇔ HRBR 1st Stage,3
87-S,87-S,Shivajinagara Bus Station ⇔ Hampinagara RPC Layout,3
285-R SBS-HNYR,285-R,Shivajinagara Bus Station ⇔ Haniyuru,3
SBS-HSC,SBS-HSC,Shivajinagara Bus Station ⇔ Hasanath College,3
290-T SBS-HTN,290-T,Shivajinagara Bus Station ⇔ Hazarath Tippu Nagara,3
278-E,278-E,Shivajinagara Bus Station ⇔ Hebbala,3
V-287A,V-287A,Shivajinagara Bus Station ⇔ Hebbala,3
285 SBS-MKC-HRTA,285,Shivajinagara Bus Station ⇔ Heritage Estate Rajanukunte,3
253  SBS-HSG,253  SBS-HSG,Shivajinagara Bus Station ⇔ Hesaraghatta,3
253-S,253-S,Shivajinagara Bus Station ⇔ Hesaraghatta,3
267,267,Shivajinagara Bus Station ⇔ Hesaraghatta,3
267-A,267-A,Shivajinagara Bus Station ⇔ Hesaraghatta,3
302-G,302-G,Shivajinagara Bus Station ⇔ Horamavu Agara,3
290-T SBS-HSH,290-T,Shivajinagara Bus Station ⇔ Hosahalli Kodagalahatti,3
301-D,301-D,Shivajinagara Bus Station ⇔ Hosakote Bus Stand (Old),3
317-G,317-G,Shivajinagara Bus Station ⇔ Hosakote Bus Stand (Old),3
334 -EA SBS-HSK,334,Shivajinagara Bus Station ⇔ Hosakote Bus Stand (Old),3
13-J,13-J,Shivajinagara Bus Station ⇔ Hoskerehalli,3
34,34,Shivajinagara Bus Station ⇔ Hoskerehalli,3
293 SBS-MYLH-HNS,293,Shivajinagara Bus Station ⇔ Hunasuru,3
349-K,349-K,Shivajinagara Bus Station ⇔ Huskur,3
320,320,Shivajinagara Bus Station ⇔ Immadihalli,3
292-CA,292-CA,Shivajinagara Bus Station ⇔ Indian Air Force,3
155,155,Shivajinagara Bus Station ⇔ Jagajeevanram Nagara,3
161-B,161-B,Shivajinagara Bus Station ⇔ Jai Bheema Nagara,3
79-F,79-F,Shivajinagara Bus Station ⇔ Jai Bhuvaneshwari Nagara,3
286-H,286-H,Shivajinagara Bus Station ⇔ Jakkur Layout,3
215-S,215-S,Shivajinagara Bus Station ⇔ Jambu Savari Dinne,3
306-MA SBS-JYM,306-MA,Shivajinagara Bus Station ⇔ Jayamangala,3
127,127,Shivajinagara Bus Station ⇔ Jeevanahalli,3
139,139,Shivajinagara Bus Station ⇔ Jeevanbheema Nagara,3
302-K,302-K,Shivajinagara Bus Station ⇔ K Channasandra,3
286-K,286-K,Shivajinagara Bus Station ⇔ K Narayanapura Main Bus Stand,3
293-N,293-N,Shivajinagara Bus Station ⇔ K Narayanapura Main Bus Stand,3
150,150,Shivajinagara Bus Station ⇔ KR Market,3
300-E,300-E,Shivajinagara Bus Station ⇔ KR Pura Govt Hospital,3
301-E SBS-TCP-KRPGH,301-E,Shivajinagara Bus Station ⇔ KR Pura Govt Hospital,3
310,310,Shivajinagara Bus Station ⇔ KR Pura Market,3
293-B SBS-KAH,293-B,Shivajinagara Bus Station ⇔ Kada Agrahara,3
331,331,Shivajinagara Bus Station ⇔ Kadugodi Bus Station,3
331-A SBS-KDG,331-A,Shivajinagara Bus Station ⇔ Kadugodi Bus Station,3
SBS-13K,SBS-13K,Shivajinagara Bus Station ⇔ Kadugodi Bus Station,3
SBS-1K,SBS-1K,Shivajinagara Bus Station ⇔ Kadugodi Bus Station,3
V-331A,V-331A,Shivajinagara Bus Station ⇔ Kadugodi Bus Station,3
294-A SBS-KSHH,294-A,Shivajinagara Bus Station ⇔ Kadusonnappanahalli Hospital,3
301-B,301-B,Shivajinagara Bus Station ⇔ Kalkere,3
302,302,Shivajinagara Bus Station ⇔ Kalyananagara 302,3
293 SBS-LGP-KLN,293,Shivajinagara Bus Station ⇔ Kalyananagara Bus Stand,3
302 SBS-KLN,302 SBS-KLN,Shivajinagara Bus Station ⇔ Kalyananagara Bus Stand,3
95,95,Shivajinagara Bus Station ⇔ Kamalanagara BEML Layout,3
308 SBS-KMS,308 SBS-KMS,Shivajinagara Bus Station ⇔ Kammasandra,3
296-Q,296-Q,Shivajinagara Bus Station ⇔ Kannuru,3
305-K,305-K,Shivajinagara Bus Station ⇔ Kattigenahalli,3
112,112,Shivajinagara Bus Station ⇔ Kaval Byrasandra,3
112-A,112-A,Shivajinagara Bus Station ⇔ Kaval Byrasandra,3
293-AP,293-AP,Shivajinagara Bus Station ⇔ Kempegowda International Airport,3
SBS-KVASC,SBS-KVASC,Shivajinagara Bus Station ⇔ Kendriya Vidyalaya ASC Center,3
404-A,404-A,Shivajinagara Bus Station ⇔ Kendriya Vihara Yelahanka,3
284 SBS-KBP,284 SBS-KBP,Shivajinagara Bus Station ⇔ Kirloskar Business Park,3
310-E,310-E,Shivajinagara Bus Station ⇔ Kittaganuru,3
312,312,Shivajinagara Bus Station ⇔ Kittaganuru,3
288-A,288-A,Shivajinagara Bus Station ⇔ Kodigehalli,3
288-J,288-J,Shivajinagara Bus Station ⇔ Kodigehalli Canara Bank Colony,3
287-A,287-A,Shivajinagara Bus Station ⇔ Kodigehalli Gate,3
141-K,141-K,Shivajinagara Bus Station ⇔ Koramangala 1st Block,3
141-E SBS-KRM,141-E,Shivajinagara Bus Station ⇔ Koramangala Bus Station,3
144-E SBS-NLS-KRM,144-E,Shivajinagara Bus Station ⇔ Koramangala Bus Station,3
215-U,215-U,Shivajinagara Bus Station ⇔ Kothanuru Hari Nagara,3
329-G,329-G,Shivajinagara Bus Station ⇔ Kotur,3
13-C,13-C,Shivajinagara Bus Station ⇔ Kumaraswamy Layout,3
13-A,13-A,Shivajinagara Bus Station ⇔ Kumaraswamy Layout 2nd Stage,3
79-K,79-K,Shivajinagara Bus Station ⇔ Kurubarahalli,3
323-J,323-J,Shivajinagara Bus Station ⇔ Kuthaganahalli,3
342-WA,342-WA,Shivajinagara Bus Station ⇔ Kuthaganahalli,3
251-C,251-C,Shivajinagara Bus Station ⇔ Laggere New Bus Stand,3
163-C SBS-ILC,163-C,Shivajinagara Bus Station ⇔ Lakshman Rao Nagara Anepalya,3
243-L SBS-VSD-KBS-LDH,243-L,Shivajinagara Bus Station ⇔ Lingadeeranahalli,3
250-N,250-N,Shivajinagara Bus Station ⇔ MEI Layout,3
380 SBS-MVJ,380 SBS-MVJ,Shivajinagara Bus Station ⇔ MVJ Medical Hospital,3
240-A,240-A,Shivajinagara Bus Station ⇔ Machohalli,3
161-D SBS-BTMS,161-D,Shivajinagara Bus Station ⇔ Mahadeshwara Nagara,3
27,27,Shivajinagara Bus Station ⇔ Mahadeshwara Nagara,3
79-D,79-D,Shivajinagara Bus Station ⇔ Mahalakshmi Layout,3
314-P,314-P,Shivajinagara Bus Station ⇔ Malleshpalya New Bus Station(Vignananagar),3
285 SBS-MKC-MADT,285,Shivajinagara Bus Station ⇔ Malya Adhithi School,3
290-E SBS-MADT,290-E,Shivajinagara Bus Station ⇔ Malya Adhithi School,3
114 SBS-MRP,114 SBS-MRP,Shivajinagara Bus Station ⇔ Manorayanapalya,3
MF-8A,MF-8A,Shivajinagara Bus Station ⇔ Mantri Mall,3
301 SBS-MRG,301 SBS-MRG,Shivajinagara Bus Station ⇔ Maragondanahalli,3
312-A,312-A,Shivajinagara Bus Station ⇔ Maragondanahalli,3
119,119,Shivajinagara Bus Station ⇔ Marappa Garden,3
289-GS,289-GS,Shivajinagara Bus Station ⇔ Marasandra,3
296-F SBS-MRS,296-F,Shivajinagara Bus Station ⇔ Marasandra,3
293-P,293-P,Shivajinagara Bus Station ⇔ Marenahalli Bande,3
291 SBS-MNP,291 SBS-MNP,Shivajinagara Bus Station ⇔ Mariyannanapalya,3
311-J,311-J,Shivajinagara Bus Station ⇔ Medahalli,3
304-D,304-D,Shivajinagara Bus Station ⇔ Medi Mallasandra,3
217-E,217-E,Shivajinagara Bus Station ⇔ Metro Tech Aprtment,3
13-K,13-K,Shivajinagara Bus Station ⇔ Minaznagara,3
94-C,94-C,Shivajinagara Bus Station ⇔ Mohankumar Nagara,3
195 SBS-CLO-MDPC,195,Shivajinagara Bus Station ⇔ Muddinapalya Junction,3
238-U SBS-MDPC,238-U,Shivajinagara Bus Station ⇔ Muddinapalya Junction,3
330-H,330-H,Shivajinagara Bus Station ⇔ Munnekolalu,3
330-M,330-M,Shivajinagara Bus Station ⇔ Munnekolalu Cross (Spice Garden),3
321-E,321-E,Shivajinagara Bus Station ⇔ Muthkur,3
329-D,329-D,Shivajinagara Bus Station ⇔ Muthsandra,3
293-E SBS-MTH,293-E,Shivajinagara Bus Station ⇔ Muthugadahalli,3
290-Z,290-Z,Shivajinagara Bus Station ⇔ Mylanahalli,3
63 SBS-MRBS,63 SBS-MRBS,Shivajinagara Bus Station ⇔ Mysore Road Bus Station,3
G-9 SBS-NITTE,G-9,Shivajinagara Bus Station ⇔ NITTE Meenakshi College,3
32,32,Shivajinagara Bus Station ⇔ NR Colony,3
305-H,305-H,Shivajinagara Bus Station ⇔ Naduvatti Colony,3
292-D,292-D,Shivajinagara Bus Station ⇔ Nagaraesh Nagenahalli Dinne,3
292-D SBS-NNHD,292-D,Shivajinagara Bus Station ⇔ Nagaraesh Nagenahalli Dinne,3
241-Q,241-Q,Shivajinagara Bus Station ⇔ Nagarahole Nagara,3
314,314,Shivajinagara Bus Station ⇔ Nagavarapalya,3
79-E,79-E,Shivajinagara Bus Station ⇔ Nandini Layout Bus Stand,3
144,144,Shivajinagara Bus Station ⇔ Neelasandra Bus Stand,3
144-E,144-E,Shivajinagara Bus Station ⇔ Neelasandra Rose Garden,3
258-N,258-N,Shivajinagara Bus Station ⇔ Nelamangala Bus Station,3
323-L,323-L,Shivajinagara Bus Station ⇔ Nerige,3
123,123,Shivajinagara Bus Station ⇔ Old Baiyappanahalli,3
303-G,303-G,Shivajinagara Bus Station ⇔ Om Shakthi Temple,3
13-B,13-B,Shivajinagara Bus Station ⇔ Padmanabha Nagara Rock,3
SBS-PRTC,SBS-PRTC,Shivajinagara Bus Station ⇔ Parachute,3
290-E SBS-PTLM,290-E,Shivajinagara Bus Station ⇔ Patalamma Temple,3
252-A,252-A,Shivajinagara Bus Station ⇔ Peenya 2nd Stage,3
270-A SBS-PSBS,270-A,Shivajinagara Bus Station ⇔ Peenya Satellite Bus Station (Basaveshwara),3
305-Q SBS-PGH,305-Q,Shivajinagara Bus Station ⇔ Pitchguntarahalli,3
210-FA,210-FA,Shivajinagara Bus Station ⇔ Poornaprajna Layout,3
210-G SBS-ISRLO-PPLO,210-G,Shivajinagara Bus Station ⇔ Poornaprajna Layout,3
34-C SBS-PMLO,34-C,Shivajinagara Bus Station ⇔ Pramod Layout,3
210-T,210-T,Shivajinagara Bus Station ⇔ Pratyangira Temple Turahalli,3
306-S,306-S,Shivajinagara Bus Station ⇔ Pura,3
284-B,284-B,Shivajinagara Bus Station ⇔ Puttenahalli,3
290-E SBS-PTH,290-E,Shivajinagara Bus Station ⇔ Puttenahalli,3
290-EB SBS-PTH,290-EB,Shivajinagara Bus Station ⇔ Puttenahalli,3
290-A,290-A,Shivajinagara Bus Station ⇔ Rachenahalli,3
290-EK,290-EK,Shivajinagara Bus Station ⇔ Rajanukunte,3
223-E SBS-RMS,223-E,Shivajinagara Bus Station ⇔ Ramasandra,3
227 SBS-KMT FLY-RMH,227,Shivajinagara Bus Station ⇔ Ramohalli,3
294-H,294-H,Shivajinagara Bus Station ⇔ Rampura,3
307 SBS-RMP,307 SBS-RMP,Shivajinagara Bus Station ⇔ Rampura,3
80-D SBS-VSD-KBS-RBJN,80-D,Shivajinagara Bus Station ⇔ Ravi Badavane Jai Maruthi Nagara,3
311-J SBS-SGH,311-J,Shivajinagara Bus Station ⇔ Seegehalli,3
95-G,95-G,Shivajinagara Bus Station ⇔ Shankarnagh Bus Stand,3
273-H SBS-SDN,273-H,Shivajinagara Bus Station ⇔ Sharadamba Nagara,3
329-J,329-J,Shivajinagara Bus Station ⇔ Sheganayakanahalli,3
293-N SBS-SPB,293-N,Shivajinagara Bus Station ⇔ Shilpa Bakery Horamavu Road,3
13-E,13-E,Shivajinagara Bus Station ⇔ Shri Vidhyanagara,3
34-A,34-A,Shivajinagara Bus Station ⇔ Shri Vidhyanagara,3
272-B,272-B,Shivajinagara Bus Station ⇔ Siluvepura,3
293-D SBS-SGH,293-D,Shivajinagara Bus Station ⇔ Singahalli,3
272-E,272-E,Shivajinagara Bus Station ⇔ Singapura,3
300-MV SBS-SMVT,300-MV,Shivajinagara Bus Station ⇔ Sir M Visvesvaraya Terminal,3
SBS-TOC,SBS-TOC,Shivajinagara Bus Station ⇔ Sivanchetty Gardens,3
222-H SBS-KMT Fly-SNH,222-H,Shivajinagara Bus Station ⇔ Sonnenahalli,3
290-E SBS-SNH,290-E,Shivajinagara Bus Station ⇔ Sonnenahalli,3
SBS-SPHSL,SBS-SPHSL,Shivajinagara Bus Station ⇔ Sophiya School,3
286-C,286-C,Shivajinagara Bus Station ⇔ Sri Ramapura,3
291 SBS-SDH,291 SBS-SDH,Shivajinagara Bus Station ⇔ Sri Ramapura,3
37,37,Shivajinagara Bus Station ⇔ Srinagara Bus Station,3
SBS-SJHSTMS,SBS-SJHSTMS,Shivajinagara Bus Station ⇔ St Johns School Thamos Cafe,3
13 SBS-SJBHS,13 SBS-SJBHS,Shivajinagara Bus Station ⇔ St Joseph Boys High School Musuem Road,3
114-A,114-A,Shivajinagara Bus Station ⇔ Sultan palya,3
301-E,301-E,Shivajinagara Bus Station ⇔ TC Palya,3
214-A,214-A,Shivajinagara Bus Station ⇔ Tattaguppe,3
241-S SBS-TVK,241-S,Shivajinagara Bus Station ⇔ Tavarekere,3
242-B SBS-TVK,242-B,Shivajinagara Bus Station ⇔ Tavarekere,3
293 SBS-THC,293 SBS-THC,Shivajinagara Bus Station ⇔ Teachers Colony Geddalahalli,3
290,290,Shivajinagara Bus Station ⇔ Thanisandra,3
290 SBS-RSL-TNS,290,Shivajinagara Bus Station ⇔ Thanisandra,3
293-R SBS-LHIA,293-R,Shivajinagara Bus Station ⇔ The Light House International Academy,3
228-E SBS-TPR,228-E,Shivajinagara Bus Station ⇔ Thippuru,3
234-E SBS-KMT-UST,234-E,Shivajinagara Bus Station ⇔ Ullala Satelite Town,3
241-S,241-S,Shivajinagara Bus Station ⇔ Ullala Satelite Town,3
210-G,210-G,Shivajinagara Bus Station ⇔ Vasanthapura,3
79-G,79-G,Shivajinagara Bus Station ⇔ Vidhana Soudha Layout,3
284 SBS-RTN-VNS,284,Shivajinagara Bus Station ⇔ Vidyaniketan School Hebbala,3
276-A,276-A,Shivajinagara Bus Station ⇔ Vidyaranyapura Bus Station,3
265-D SBS-VSD-VGN,265-D,Shivajinagara Bus Station ⇔ Vigneshwara Nagara,3
121-BA,121-BA,Shivajinagara Bus Station ⇔ Vijayanagara,3
121-BA SBS-KMTFLY-VJN,121-BA,Shivajinagara Bus Station ⇔ Vijayanagara,3
63-C,63-C,Shivajinagara Bus Station ⇔ Vijayanagara Bus Station,3
154,154,Shivajinagara Bus Station ⇔ Vinayaka Nagara Old Gudadahalli,3
415,415,Shivajinagara Bus Station ⇔ Vishwanath Nagenahalli,3
34-B,34-B,Shivajinagara Bus Station ⇔ Vivekananda Nagara,3
37 SBS-WPLS,37 SBS-WPLS,Shivajinagara Bus Station ⇔ Women’s Peace League School,3
293-L SBS-YBD,293-L,Shivajinagara Bus Station ⇔ Yarappana Bande,3
295-D,295-D,Shivajinagara Bus Station ⇔ Yarappana Bande,3
290-E,290-E,Shivajinagara Bus Station ⇔ Yelahanka Old Town,3
292-A,292-A,Shivajinagara Bus Station ⇔ Yelahanka Old Town,3
292-CA SBS-YHKOT,292-CA,Shivajinagara Bus Station ⇔ Yelahanka Old Town,3
290-EB,290-EB,Shivajinagara Bus Station ⇔ Yelahanka Satellite Town,3
362-C SBS-YLH,362-C,Shivajinagara Bus Station ⇔ Yelenahalli,3
94,94,Shivajinagara Bus Station ⇔ Yeshawanthapura Bus Station,3
251 KBS-SVK,251 KBS-SVK,Shivakote ⇔ Kempegowda Bus Station,3
MF-36 SIMS-KTTMC,MF-36,Silk Institute Metro Station ⇔ Kengeri Bus Station,3
MF-36,MF-36,Silk Institute Metro Station ⇔ Kumbalagodu,3
500 SNCS-GGP,500 SNCS-GGP,Sinclair High School ⇔ Goraguntepalya,3
V-500VA,V-500VA,Sir M Visvesvaraya Terminal ⇔ Attibele Bus Stand,3
MF-5 SMVT-BSK,MF-5,Sir M Visvesvaraya Terminal ⇔ Banashankari Bus Station,3
319-E SMVT-D51G,319-E,Sir M Visvesvaraya Terminal ⇔ Depot-51 Sadaramangala Arrival,3
500-EB SMVR-ELCW,500-EB,Sir M Visvesvaraya Terminal ⇔ Electronic City Wipro Main Gate,3
310 SMVR-KRPGH,310,Sir M Visvesvaraya Terminal ⇔ KR Pura Govt Hospital,3
319-E,319-E,Sir M Visvesvaraya Terminal ⇔ Kadugodi Bus Station,3
340-K,340-K,Somasandra Palya ⇔ KR Market (Kalasipalya),3
217-D SMP-VSD-KBS,217-D,Sompura ⇔ Kempegowda Bus Station,3
285-V,285-V,Sonnenahalli ⇔ Shivajinagara Bus Station,3
290-M SPHS-TCL,290-M,Sophiya School (KIA) ⇔ Telecom Layout Ashwath Nagara,3
238-U SPHS-MDPC,238-U,Sophiya School ⇔ Muddinapalya Junction,3
BCSS-SBS,BCSS-SBS,Sophiya School ⇔ Shivajinagara Bus Station,3
290-E SPHS-YHKOT,290-E,Sophiya School ⇔ Yelahanka Old Town,3
286-D SRP-KBS,286-D,Sri Ramapura ⇔ Kempegowda Bus Station,3
286-E SVKTN-KBS,286-E,Sri Venkateshwara Nagara ⇔ Kempegowda Bus Station,3
201,201,Srinagara Bus Station ⇔ Dr BR Ambedkar Bus Terminal (Domlur),3
285 SRN-KBS-GKVK,285,Srinagara Bus Station ⇔ GKVK,3
201 SRN-VVKN,201 SRN-VVKN,Srinagara Bus Station ⇔ Vivek Nagara,3
SRPS-SWK-AGS-KBS,SRPS-SWK-AGS-KBS,Sriramapura Police Station ⇔ Kempegowda Bus Station,3
501-A ST BEN-BSK,501-A,St Bentic School ⇔ Banashankari Bus Station,3
227-GA STBEN-KMT-KBS,227-GA,St Bentic School ⇔ Kempegowda Bus Station,3
STBEN-KGR,STBEN-KGR,St Bentic School ⇔ Kengeri Bus Station,3
401-KB STBEN-YTTMC,401-KB,St Bentic School ⇔ Yeshawanthapura Bus Station,3
SCS-VSRL,SCS-VSRL,St Clare School ⇔ 1st Block Vishweshwaraiah Layout,3
230-B SCS-BTPL,230-B,St Clare School ⇔ Bettanapalya,3
222 SCS-KGR,222 SCS-KGR,St Clare School ⇔ Kengeri Bus Station,3
293 STJHS-BGLR,293,St Johns High School Thomas Cafe ⇔ Bagalur,3
290-E STJHS-YHKOT,290-E,St Johns High School Thomas Cafe ⇔ Yelahanka Old Town,3
345-F,345-F,St Johns Hospital ⇔ Bannerughatta Circle,3
STJOHN-CHM,STJOHN-CHM,St Johns Hospital ⇔ Chinmaya Vidyalaya Koramangala,3
342-H STJN-GGSK,342-H,St Johns Hospital ⇔ Genius Global School Kodathi,3
SJH-KRMTTMC,SJH-KRMTTMC,St Johns Hospital ⇔ Koramangala Bus Station,3
346-E,346-E,St Johns Hospital ⇔ Mylasandra,3
342-H,342-H,St Johns Hospital ⇔ Sarjapura,3
STJHS-HBLB,STJHS-HBLB,St Johns School Thamos Cafe ⇔ Hebbala,3
342-F SJWA-SJP,342-F,St Johns Wood Apartment Tavarekere ⇔ Sarjapura,3
G-11 SJHS-BLR,G-11,St Joseph Boys High School Musuem Road ⇔ Bagalur,3
215-S SJBS-JSD,215-S,St Joseph Boys High School Musuem Road ⇔ Jambu Savari Dinne,3
300-E SJBHS-KRP,300-E,St Joseph Boys High School Musuem Road ⇔ KR Pura Govt Hospital,3
342-F SJBHS-SJP,342-F,St Joseph Boys High School Musuem Road ⇔ Sarjapura,3
G-3 SJSCBSE-CSB,G-3,St Josephs Indian School/ Malya Hospital ⇔ Central Silk Board,3
13 SJHS-SBS,13 SJHS-SBS,St Josephs Indian School/ Malya Hospital ⇔ Shivajinagara Bus Station,3
290-B SJS-THS,290-B,St Josephs Indian School/ Malya Hospital ⇔ Thanisandra,3
SJS-SBS-STP,SJS-SBS-STP,St joseph CBSE Gate-2 ⇔ Sultan palya,3
227-Z SGH-KGR-D12G,227-Z,Sugganahalli ⇔ Depot-12 Gate,3
401-Z SGH-KGR,401-Z,Sugganahalli ⇔ Kengeri Bus Station,3
283-A SGT-KBS,283-A,Suggatta ⇔ Kempegowda Bus Station,3
13-S,13-S,Sultan palya ⇔ JHBCS Layout,3
248-U,248-U,Summanahalli ⇔ Abbigere,3
410-FA SNH-BSK,410-FA,Summanahalli ⇔ Banashankari Bus Station,3
SMH-D31,SMH-D31,Summanahalli ⇔ Depot-31 Summanahalli,3
NICE-5A,NICE-5A,Summanahalli ⇔ Electronic City Wipro Main Gate,3
NICE-5E,NICE-5E,Summanahalli ⇔ Electronic City Wipro Main Gate,3
D31G-GDP,D31G-GDP,Summanahalli ⇔ Gidadapalya,3
89-D SMH-JCN,89-D SMH-JCN,Summanahalli ⇔ JC Nagara Kurubarahalli,3
360 SRN-ATB,360 SRN-ATB,Surya Nagara ⇔ Attibele Bus Stand,3
399-C SRN-CTP,399-C,Surya Nagara ⇔ Chikka Thirupathi,3
500-DC D32 SRYN-HBLB,500-DC,Surya Nagara ⇔ Hebbala Bridge,3
328-HB,328-HB,Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Attibele Bus Stand,3
MF-1C,MF-1C,Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Channasandra,3
304-VS,304-VS,Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Chikka Thirupathi,3
319 SVM-KDGB,319 SVM-KDGB,Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Kadugodi Bapuji Circle,3
MF-1F,MF-1F,Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Rameshnagara,3
301-T,301-T,TC Palya ⇔ B Channasandra Bridge(Ramamurthy Nagara Ring Road),3
214-A SBS-JBS-TTG,214-A,Tattaguppe ⇔ Shivajinagara Bus Station,3
NICE-6T,NICE-6T,Tavarekere ⇔ Electronic City 378,3
374-NM,374-NM,Tavarekere ⇔ Kanasawadi,3
221-J TVK-KMT-KBS,221-J,Tavarekere ⇔ Kempegowda Bus Station,3
242-B TVK-KBS-VSD,242-B,Tavarekere ⇔ Vidhana Soudha,3
THC-BLR,THC-BLR,Teachers Colony Geddalahalli ⇔ Bagalur,3
MF-14A BEML5-TMS,MF-14A,Thalaghattapura Metro Station ⇔ BEML Layout 5th stage,3
248-P,248-P,Thammenahalli ⇔ Mysore Road Bus Station,3
214-D D34G-TRLE,214-D,Tharalu Estate ⇔ Depot-34 Gate,3
265-A TEPL-KBS,265-A,Therelek Engineers PVT LTD Peenya ⇔ Kempegowda Bus Station,3
285-JB,285-JB,Thindlu ⇔ KR Market,3
306-B TDL-MYH,306-B,Thindlu ⇔ Mayohall,3
MF-25 TPH-JHMS,MF-25,Thippennahalli ⇔ Jalahalli Cross Metro Station Arrival,3
228-H TPR-KMT-KBS,228-H,Thippuru ⇔ Kempegowda Bus Station,3
226-V TRD-KBS,226-V,ThoreDoddy ⇔ Kempegowda Bus Station,3
304-R,304-R,Tin Factory ⇔ BN Bachegowda Badavane,3
305-C,305-C,Tin Factory ⇔ Bisanahalli,3
304-K,304-K,Tin Factory ⇔ Channasandra,3
317-R,317-R,Tin Factory ⇔ Cheemandahalli,3
304-VB,304-VB,Tin Factory ⇔ Chikka Thirupathi,3
506 TNF-DVG,506 TNF-DVG,Tin Factory ⇔ Devanagondi,3
316-Y,316-Y,Tin Factory ⇔ Devanahalli New Bus Station,3
316-YA,316-YA,Tin Factory ⇔ Devanahalli New Bus Station,3
319-J TNF-DNR,319-J,Tin Factory ⇔ Dinnur,3
MF-9 TNF-HDM,MF-9 TNF-HDM,Tin Factory ⇔ Hoodi Metro Station,3
